cell_id,district,latitude,longitude,smap_ease2_grid_cell,observation_timestamp,soil_moisture_current,soil_moisture_previous,soil_moisture_change,soil_moisture_change_percent,source,source_product,source_resolution,data_status,source_timestamp,ingestion_timestamp,quality_flag
KOH_02436,Kohima,25.589418,94.082471,EASE2_M09_R0461_C2935,2026-09-15T18:00:00Z,0.2249,0.1995,0.0254,12.73,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02437,Kohima,25.593932,94.082512,EASE2_M09_R0461_C2935,2026-09-15T18:00:00Z,0.2249,0.1995,0.0254,12.73,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02438,Kohima,25.598447,94.082553,EASE2_M09_R0461_C2935,2026-09-15T18:00:00Z,0.2249,0.1995,0.0254,12.73,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02439,Kohima,25.602961,94.082593,EASE2_M09_R0461_C2935,2026-09-15T18:00:00Z,0.2249,0.1995,0.0254,12.73,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02440,Kohima,25.607475,94.082634,EASE2_M09_R0461_C2935,2026-09-15T18:00:00Z,0.2249,0.1995,0.0254,12.73,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02441,Kohima,25.611990,94.082675,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02442,Kohima,25.616504,94.082715,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02443,Kohima,25.621018,94.082756,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02444,Kohima,25.625533,94.082797,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02445,Kohima,25.630047,94.082837,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02446,Kohima,25.634561,94.082878,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02447,Kohima,25.639076,94.082919,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02448,Kohima,25.643590,94.082960,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02449,Kohima,25.648104,94.083000,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02450,Kohima,25.652619,94.083041,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02451,Kohima,25.657133,94.083082,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02452,Kohima,25.661647,94.083123,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02453,Kohima,25.666162,94.083163,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02454,Kohima,25.670676,94.083204,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02455,Kohima,25.675190,94.083245,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02456,Kohima,25.679705,94.083286,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02457,Kohima,25.684219,94.083327,EASE2_M09_R0460_C2935,2026-09-15T18:00:00Z,0.2453,0.1889,0.0564,29.86,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02458,Kohima,25.688733,94.083368,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02459,Kohima,25.693248,94.083408,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02460,Kohima,25.697762,94.083449,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02461,Kohima,25.702276,94.083490,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02462,Kohima,25.706791,94.083531,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02463,Kohima,25.711305,94.083572,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02464,Kohima,25.715819,94.083613,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02465,Kohima,25.720334,94.083654,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02466,Kohima,25.724848,94.083695,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02467,Kohima,25.729362,94.083735,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02468,Kohima,25.733876,94.083776,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02469,Kohima,25.738391,94.083817,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02470,Kohima,25.742905,94.083858,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02471,Kohima,25.747419,94.083899,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02472,Kohima,25.751933,94.083940,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02473,Kohima,25.756448,94.083981,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02474,Kohima,25.760962,94.084022,EASE2_M09_R0459_C2935,2026-09-15T18:00:00Z,0.3275,0.1728,0.1547,89.53,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02475,Kohima,25.765476,94.084063,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02476,Kohima,25.769991,94.084104,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02477,Kohima,25.774505,94.084145,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02478,Kohima,25.779019,94.084186,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02479,Kohima,25.783533,94.084227,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02480,Kohima,25.788048,94.084268,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02481,Kohima,25.792562,94.084309,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02482,Kohima,25.797076,94.084351,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02483,Kohima,25.801590,94.084392,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02484,Kohima,25.806105,94.084433,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02485,Kohima,25.810619,94.084474,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02486,Kohima,25.815133,94.084515,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02487,Kohima,25.819647,94.084556,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02488,Kohima,25.824161,94.084597,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02489,Kohima,25.828676,94.084638,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02490,Kohima,25.833190,94.084679,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02491,Kohima,25.837704,94.084721,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02492,Kohima,25.842218,94.084762,EASE2_M09_R0458_C2935,2026-09-15T18:00:00Z,0.3723,0.1093,0.2630,240.62,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02493,Kohima,25.846733,94.084803,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.1093,0.2906,265.87,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02494,Kohima,25.851247,94.084844,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.1093,0.2906,265.87,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02495,Kohima,25.855761,94.084885,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.1093,0.2906,265.87,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02496,Kohima,25.860275,94.084927,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.1093,0.2906,265.87,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02497,Kohima,25.864789,94.084968,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.1093,0.2906,265.87,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02498,Kohima,25.869304,94.085009,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.1093,0.2906,265.87,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02499,Kohima,25.873818,94.085050,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.0796,0.3203,402.39,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02500,Kohima,25.878332,94.085091,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.0796,0.3203,402.39,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02501,Kohima,25.882846,94.085133,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.0796,0.3203,402.39,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02502,Kohima,25.887360,94.085174,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.0796,0.3203,402.39,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02503,Kohima,25.891875,94.085215,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.0796,0.3203,402.39,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
KOH_02504,Kohima,25.896389,94.085257,EASE2_M09_R0457_C2935,2026-09-15T18:00:00Z,0.3999,0.0796,0.3203,402.39,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
